Experimental_index,DP_Group,LA/GA,Polymer_MW,CL Ratio,Drug_Tm,Drug_Pka,Initial D/M ratio,DLC,SA-V,SE,Drug_Mw,Drug_TPSA,Drug_NHA,Drug_LogP,Time,T=0.25,T=0.5,T=1.0,Release
156,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.22,2.89,0.50,853.92,221.29,15.00,3.74,60.00,0.01,0.03,0.07,0.88
156,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.22,2.89,0.50,853.92,221.29,15.00,3.74,63.00,0.01,0.03,0.07,0.88
156,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.22,2.89,0.50,853.92,221.29,15.00,3.74,67.00,0.01,0.03,0.07,0.88
156,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.22,2.89,0.50,853.92,221.29,15.00,3.74,70.00,0.01,0.03,0.07,0.88
156,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.22,2.89,0.50,853.92,221.29,15.00,3.74,74.00,0.01,0.03,0.07,0.88
156,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.22,2.89,0.50,853.92,221.29,15.00,3.74,77.00,0.01,0.03,0.07,0.88
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,0.00,0.01,0.02,0.06,0.00
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,0.04,0.01,0.02,0.06,0.00
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,0.13,0.01,0.02,0.06,0.00
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,0.29,0.01,0.02,0.06,0.01
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,1.00,0.01,0.02,0.06,0.06
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,2.00,0.01,0.02,0.06,0.11
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,3.00,0.01,0.02,0.06,0.14
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,4.00,0.01,0.02,0.06,0.18
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,5.00,0.01,0.02,0.06,0.20
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,6.00,0.01,0.02,0.06,0.22
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,7.00,0.01,0.02,0.06,0.24
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,11.00,0.01,0.02,0.06,0.34
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,14.00,0.01,0.02,0.06,0.39
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,18.00,0.01,0.02,0.06,0.47
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,21.00,0.01,0.02,0.06,0.51
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,25.00,0.01,0.02,0.06,0.58
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,28.00,0.01,0.02,0.06,0.61
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,32.00,0.01,0.02,0.06,0.67
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,35.00,0.01,0.02,0.06,0.70
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,39.00,0.01,0.02,0.06,0.74
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,42.00,0.01,0.02,0.06,0.76
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,46.00,0.01,0.02,0.06,0.79
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,49.00,0.01,0.02,0.06,0.80
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,53.00,0.01,0.02,0.06,0.83
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,56.00,0.01,0.02,0.06,0.84
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,60.00,0.01,0.02,0.06,0.85
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,63.00,0.01,0.02,0.06,0.85
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,67.00,0.01,0.02,0.06,0.85
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,70.00,0.01,0.02,0.06,0.85
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,74.00,0.01,0.02,0.06,0.85
157,PTX-PVL-co-PAVL,0.00,33250.00,0.11,216.50,10.36,0.83,0.20,2.89,0.50,853.92,221.29,15.00,3.74,77.00,0.01,0.02,0.06,0.85
170,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.25,91.19,0.50,853.92,221.29,15.00,3.74,0.00,0.08,0.13,0.24,0.00
170,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.25,91.19,0.50,853.92,221.29,15.00,3.74,0.04,0.08,0.13,0.24,0.06
170,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.25,91.19,0.50,853.92,221.29,15.00,3.74,0.17,0.08,0.13,0.24,0.08
170,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.25,91.19,0.50,853.92,221.29,15.00,3.74,1.00,0.08,0.13,0.24,0.23
170,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.25,91.19,0.50,853.92,221.29,15.00,3.74,2.00,0.08,0.13,0.24,0.45
170,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.25,91.19,0.50,853.92,221.29,15.00,3.74,3.00,0.08,0.13,0.24,0.51
170,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.25,91.19,0.50,853.92,221.29,15.00,3.74,4.00,0.08,0.13,0.24,0.59
170,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.25,91.19,0.50,853.92,221.29,15.00,3.74,5.00,0.08,0.13,0.24,0.64
170,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.25,91.19,0.50,853.92,221.29,15.00,3.74,6.00,0.08,0.13,0.24,0.66
170,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.25,91.19,0.50,853.92,221.29,15.00,3.74,7.00,0.08,0.13,0.24,0.74
170,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.25,91.19,0.50,853.92,221.29,15.00,3.74,8.00,0.08,0.13,0.24,0.76
170,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.25,91.19,0.50,853.92,221.29,15.00,3.74,9.00,0.08,0.13,0.24,0.79
170,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.25,91.19,0.50,853.92,221.29,15.00,3.74,10.00,0.08,0.13,0.24,0.79
170,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.25,91.19,0.50,853.92,221.29,15.00,3.74,11.00,0.08,0.13,0.24,0.81
170,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.25,91.19,0.50,853.92,221.29,15.00,3.74,12.00,0.08,0.13,0.24,0.82
170,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.25,91.19,0.50,853.92,221.29,15.00,3.74,13.00,0.08,0.13,0.24,0.82
170,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.25,91.19,0.50,853.92,221.29,15.00,3.74,14.00,0.08,0.13,0.24,0.83
170,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.25,91.19,0.50,853.92,221.29,15.00,3.74,15.00,0.08,0.13,0.24,0.83
170,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.25,91.19,0.50,853.92,221.29,15.00,3.74,16.00,0.08,0.13,0.24,0.83
170,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.25,91.19,0.50,853.92,221.29,15.00,3.74,17.00,0.08,0.13,0.24,0.83
170,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.25,91.19,0.50,853.92,221.29,15.00,3.74,18.00,0.08,0.13,0.24,0.84
170,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.25,91.19,0.50,853.92,221.29,15.00,3.74,19.00,0.08,0.13,0.24,0.84
171,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.23,91.19,0.50,853.92,221.29,15.00,3.74,0.00,0.06,0.09,0.15,0.00
171,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.23,91.19,0.50,853.92,221.29,15.00,3.74,0.04,0.06,0.09,0.15,0.06
171,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.23,91.19,0.50,853.92,221.29,15.00,3.74,0.17,0.06,0.09,0.15,0.08
171,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.23,91.19,0.50,853.92,221.29,15.00,3.74,1.00,0.06,0.09,0.15,0.14
171,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.23,91.19,0.50,853.92,221.29,15.00,3.74,2.00,0.06,0.09,0.15,0.31
171,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.23,91.19,0.50,853.92,221.29,15.00,3.74,3.00,0.06,0.09,0.15,0.35
171,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.23,91.19,0.50,853.92,221.29,15.00,3.74,4.00,0.06,0.09,0.15,0.40
171,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.23,91.19,0.50,853.92,221.29,15.00,3.74,5.00,0.06,0.09,0.15,0.46
171,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.23,91.19,0.50,853.92,221.29,15.00,3.74,6.00,0.06,0.09,0.15,0.61
171,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.23,91.19,0.50,853.92,221.29,15.00,3.74,7.00,0.06,0.09,0.15,0.63
171,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.23,91.19,0.50,853.92,221.29,15.00,3.74,8.00,0.06,0.09,0.15,0.66
171,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.23,91.19,0.50,853.92,221.29,15.00,3.74,9.00,0.06,0.09,0.15,0.68
171,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.23,91.19,0.50,853.92,221.29,15.00,3.74,10.00,0.06,0.09,0.15,0.69
171,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.23,91.19,0.50,853.92,221.29,15.00,3.74,11.00,0.06,0.09,0.15,0.74
171,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.23,91.19,0.50,853.92,221.29,15.00,3.74,12.00,0.06,0.09,0.15,0.75
171,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.23,91.19,0.50,853.92,221.29,15.00,3.74,13.00,0.06,0.09,0.15,0.76
171,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.23,91.19,0.50,853.92,221.29,15.00,3.74,14.00,0.06,0.09,0.15,0.77
171,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.23,91.19,0.50,853.92,221.29,15.00,3.74,15.00,0.06,0.09,0.15,0.78
171,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.23,91.19,0.50,853.92,221.29,15.00,3.74,16.00,0.06,0.09,0.15,0.78
171,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.23,91.19,0.50,853.92,221.29,15.00,3.74,17.00,0.06,0.09,0.15,0.81
171,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.23,91.19,0.50,853.92,221.29,15.00,3.74,18.00,0.06,0.09,0.15,0.81
171,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.23,91.19,0.50,853.92,221.29,15.00,3.74,19.00,0.06,0.09,0.15,0.81
172,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.31,91.19,0.50,853.92,221.29,15.00,3.74,0.00,0.09,0.13,0.20,0.00
172,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.31,91.19,0.50,853.92,221.29,15.00,3.74,0.04,0.09,0.13,0.20,0.08
172,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.31,91.19,0.50,853.92,221.29,15.00,3.74,0.17,0.09,0.13,0.20,0.10
172,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.31,91.19,0.50,853.92,221.29,15.00,3.74,1.00,0.09,0.13,0.20,0.19
172,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.31,91.19,0.50,853.92,221.29,15.00,3.74,2.00,0.09,0.13,0.20,0.31
172,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.31,91.19,0.50,853.92,221.29,15.00,3.74,3.00,0.09,0.13,0.20,0.38
172,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.31,91.19,0.50,853.92,221.29,15.00,3.74,4.00,0.09,0.13,0.20,0.45
172,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.31,91.19,0.50,853.92,221.29,15.00,3.74,5.00,0.09,0.13,0.20,0.67
172,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.31,91.19,0.50,853.92,221.29,15.00,3.74,6.00,0.09,0.13,0.20,0.72
172,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.31,91.19,0.50,853.92,221.29,15.00,3.74,7.00,0.09,0.13,0.20,0.77
172,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.31,91.19,0.50,853.92,221.29,15.00,3.74,8.00,0.09,0.13,0.20,0.79
172,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.31,91.19,0.50,853.92,221.29,15.00,3.74,9.00,0.09,0.13,0.20,0.84
172,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.31,91.19,0.50,853.92,221.29,15.00,3.74,10.00,0.09,0.13,0.20,0.86
172,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.31,91.19,0.50,853.92,221.29,15.00,3.74,11.00,0.09,0.13,0.20,0.88
172,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.31,91.19,0.50,853.92,221.29,15.00,3.74,12.00,0.09,0.13,0.20,0.91
172,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.31,91.19,0.50,853.92,221.29,15.00,3.74,13.00,0.09,0.13,0.20,0.92
172,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.31,91.19,0.50,853.92,221.29,15.00,3.74,14.00,0.09,0.13,0.20,0.92
172,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.31,91.19,0.50,853.92,221.29,15.00,3.74,15.00,0.09,0.13,0.20,0.93
172,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.31,91.19,0.50,853.92,221.29,15.00,3.74,16.00,0.09,0.13,0.20,0.93
172,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.31,91.19,0.50,853.92,221.29,15.00,3.74,17.00,0.09,0.13,0.20,0.93
172,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.31,91.19,0.50,853.92,221.29,15.00,3.74,18.00,0.09,0.13,0.20,0.94
172,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.31,91.19,0.50,853.92,221.29,15.00,3.74,19.00,0.09,0.13,0.20,0.94
173,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.27,91.19,0.50,853.92,221.29,15.00,3.74,0.00,0.12,0.16,0.24,0.00
173,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.27,91.19,0.50,853.92,221.29,15.00,3.74,0.04,0.12,0.16,0.24,0.09
173,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.27,91.19,0.50,853.92,221.29,15.00,3.74,0.17,0.12,0.16,0.24,0.17
173,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.27,91.19,0.50,853.92,221.29,15.00,3.74,1.00,0.12,0.16,0.24,0.21
173,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.27,91.19,0.50,853.92,221.29,15.00,3.74,2.00,0.12,0.16,0.24,0.31
173,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.27,91.19,0.50,853.92,221.29,15.00,3.74,3.00,0.12,0.16,0.24,0.44
173,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.27,91.19,0.50,853.92,221.29,15.00,3.74,4.00,0.12,0.16,0.24,0.49
173,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.27,91.19,0.50,853.92,221.29,15.00,3.74,5.00,0.12,0.16,0.24,0.70
173,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.27,91.19,0.50,853.92,221.29,15.00,3.74,6.00,0.12,0.16,0.24,0.73
173,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.27,91.19,0.50,853.92,221.29,15.00,3.74,7.00,0.12,0.16,0.24,0.77
173,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.27,91.19,0.50,853.92,221.29,15.00,3.74,8.00,0.12,0.16,0.24,0.79
173,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.27,91.19,0.50,853.92,221.29,15.00,3.74,9.00,0.12,0.16,0.24,0.82
173,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.27,91.19,0.50,853.92,221.29,15.00,3.74,10.00,0.12,0.16,0.24,0.88
173,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.27,91.19,0.50,853.92,221.29,15.00,3.74,11.00,0.12,0.16,0.24,0.90
173,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.27,91.19,0.50,853.92,221.29,15.00,3.74,12.00,0.12,0.16,0.24,0.91
173,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.27,91.19,0.50,853.92,221.29,15.00,3.74,13.00,0.12,0.16,0.24,0.94
173,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.27,91.19,0.50,853.92,221.29,15.00,3.74,14.00,0.12,0.16,0.24,0.96
173,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.27,91.19,0.50,853.92,221.29,15.00,3.74,15.00,0.12,0.16,0.24,0.97
173,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.27,91.19,0.50,853.92,221.29,15.00,3.74,16.00,0.12,0.16,0.24,0.98
173,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.27,91.19,0.50,853.92,221.29,15.00,3.74,17.00,0.12,0.16,0.24,0.99
173,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.27,91.19,0.50,853.92,221.29,15.00,3.74,18.00,0.12,0.16,0.24,1.01
173,PTX-PVL-co-PAVL,0.00,32000.00,0.15,216.50,10.36,1.25,0.27,91.19,0.50,853.92,221.29,15.00,3.74,19.00,0.12,0.16,0.24,1.02
16,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.04,98.36,0.00,338.27,194.36,9.00,0.34,0.00,0.12,0.22,0.32,0.00
16,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.04,98.36,0.00,338.27,194.36,9.00,0.34,0.25,0.12,0.22,0.32,0.11
16,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.04,98.36,0.00,338.27,194.36,9.00,0.34,0.38,0.12,0.22,0.32,0.17
16,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.04,98.36,0.00,338.27,194.36,9.00,0.34,0.44,0.12,0.22,0.32,0.21
16,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.04,98.36,0.00,338.27,194.36,9.00,0.34,0.62,0.12,0.22,0.32,0.25
16,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.04,98.36,0.00,338.27,194.36,9.00,0.34,1.11,0.12,0.22,0.32,0.29
16,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.04,98.36,0.00,338.27,194.36,9.00,0.34,2.09,0.12,0.22,0.32,0.37
16,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.04,98.36,0.00,338.27,194.36,9.00,0.34,2.94,0.12,0.22,0.32,0.41
16,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.04,98.36,0.00,338.27,194.36,9.00,0.34,3.97,0.12,0.22,0.32,0.43
16,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.04,98.36,0.00,338.27,194.36,9.00,0.34,5.00,0.12,0.22,0.32,0.45
16,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.04,98.36,0.00,338.27,194.36,9.00,0.34,7.00,0.12,0.22,0.32,0.47
16,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.04,98.36,0.00,338.27,194.36,9.00,0.34,8.15,0.12,0.22,0.32,0.48
16,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.04,98.36,0.00,338.27,194.36,9.00,0.34,9.97,0.12,0.22,0.32,0.49
16,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.04,98.36,0.00,338.27,194.36,9.00,0.34,13.06,0.12,0.22,0.32,0.50
16,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.04,98.36,0.00,338.27,194.36,9.00,0.34,16.03,0.12,0.22,0.32,0.51
16,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.04,98.36,0.00,338.27,194.36,9.00,0.34,21.00,0.12,0.22,0.32,0.52
16,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.04,98.36,0.00,338.27,194.36,9.00,0.34,27.00,0.12,0.22,0.32,0.52
16,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.04,98.36,0.00,338.27,194.36,9.00,0.34,35.06,0.12,0.22,0.32,0.54
17,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.03,60.00,0.00,338.27,194.36,9.00,0.34,0.00,0.11,0.19,0.25,0.00
17,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.03,60.00,0.00,338.27,194.36,9.00,0.34,0.19,0.11,0.19,0.25,0.07
17,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.03,60.00,0.00,338.27,194.36,9.00,0.34,0.37,0.11,0.19,0.25,0.15
17,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.03,60.00,0.00,338.27,194.36,9.00,0.34,0.44,0.11,0.19,0.25,0.19
17,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.03,60.00,0.00,338.27,194.36,9.00,0.34,0.99,0.11,0.19,0.25,0.25
17,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.03,60.00,0.00,338.27,194.36,9.00,0.34,2.09,0.11,0.19,0.25,0.34
17,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.03,60.00,0.00,338.27,194.36,9.00,0.34,3.06,0.11,0.19,0.25,0.36
17,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.03,60.00,0.00,338.27,194.36,9.00,0.34,4.03,0.11,0.19,0.25,0.43
17,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.03,60.00,0.00,338.27,194.36,9.00,0.34,5.00,0.11,0.19,0.25,0.45
17,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.03,60.00,0.00,338.27,194.36,9.00,0.34,6.88,0.11,0.19,0.25,0.48
17,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.03,60.00,0.00,338.27,194.36,9.00,0.34,7.91,0.11,0.19,0.25,0.50
17,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.03,60.00,0.00,338.27,194.36,9.00,0.34,9.91,0.11,0.19,0.25,0.52
17,QRC-PCL,0.00,14000.00,0.00,312.50,6.38,0.05,0.03,60.00,0.00,338.27,194.36,9.00,0.34,12.95,0.11,0.19,0.25,0.58
